"REF_DATE","GEO","DGUID","Mortgages","Increases and decreases","Type of mortgage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1855","","","","0"
"2017-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1828","","","","0"
"2017-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1700","","","","0"
"2017-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","1815","","","","0"
"2018-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2268","","","","0"
"2018-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2283","","","","0"
"2018-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2367","","","","0"
"2018-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2326","","","","0"
"2019-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2500","","","","0"
"2019-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2537","","","","0"
"2019-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2532","","","","0"
"2019-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2451","","","","0"
"2020-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","2531","","","","0"
"2020-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","3198","","","","0"
"2020-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","3902","","","","0"
"2020-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","4156","","","","0"
"2021-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","4172","","","","0"
"2021-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","4225","","","","0"
"2021-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","3986","","","","0"
"2021-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","3810","","","","0"
"2022-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","3779","","","","0"
"2022-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","3668","","","","0"
"2022-07","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","3889","","","","0"
"2022-10","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","4022","","","","0"
"2023-01","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","4353","","","","0"
"2023-04","Canada","2016A000011124","Allowance for credit losses","Total, increases and decreases","Total, mortgages","Dollars","81","millions","6","v36462","1.4.1.1","4580","","","","0"


