Province,Centre,Total
,Vancouver,"1,134"
,Vancouver,3
,Vancouver,21
,Vancouver,255
,Vancouver,36
,Vancouver,524
,Vancouver,343
,Vancouver,120
,Vancouver,16
,Vancouver,1
,Vancouver,26
,Vancouver,757
,Vancouver,32
,Vancouver,"18,148"
,Victoria,31
,Victoria,125
,Victoria,52
,Victoria,150
,Victoria,31
,Victoria,449
,Victoria,9
,Victoria,132
,Victoria,3
,Victoria,544
,Victoria,82
,Victoria,15
,Victoria,129
,Victoria,30
,Victoria,5
,Victoria,"1,787"
,Chilliwack,672
,Chilliwack,18
,Chilliwack,33
,Chilliwack,7
,Chilliwack,1
,Chilliwack,--
,Chilliwack,731
,Courtenay,68
,Courtenay,149
,Courtenay,27
,Courtenay,15
,Courtenay,33
,Courtenay,--
,Courtenay,292
,Kamloops,5
,Kamloops,9
,Kamloops,401
,Kamloops,15
,Kamloops,8
,Kamloops,6
,Kamloops,28
,Kamloops,472
,Nanaimo,802
,Nanaimo,3
,Nanaimo,28
,Nanaimo,8
,Nanaimo,--
,Nanaimo,841
,Prince George,211
,Prince George,15
,Prince George,8
,Prince George,13
,Prince George,2
,Prince George,--
,Prince George,249
,Vernon,40
,Vernon,188
,Vernon,6
,Vernon,13
,Vernon,1
,Vernon,248
,Capital F (RDA),35
,Capital F (RDA),35
,Nelson (CY),83
,Nelson (CY),83
,Summerland (DM),49
,Summerland (DM),49
,Campbell River,123
,Campbell River,7
,Campbell River,130
,Cranbrook,67
,Cranbrook,23
,Cranbrook,90
,Dawson Creek,50
,Dawson Creek,50
,Duncan,103
,Duncan,10
,Duncan,12
,Duncan,17
,Duncan,--
,Duncan,142
,Fort St. John,4
,Fort St. John,635
,Fort St. John,16
,Fort St. John,655
,Parksville,84
,Parksville,45
,Parksville,34
,Parksville,163
,Penticton,181
,Penticton,25
,Penticton,4
,Penticton,29
,Penticton,239
,Port Alberni,28
,Port Alberni,1
,Port Alberni,7
,Port Alberni,6
,Port Alberni,6
,Port Alberni,48
,Powell River,52
,Powell River,--
,Powell River,--
,Powell River,52
,Prince Rupert,1
,Prince Rupert,26
,Prince Rupert,27
,Quesnel,15
,Quesnel,9
,Quesnel,5
,Quesnel,2
,Quesnel,31
,Salmon Arm,128
,Salmon Arm,128
,Squamish,198
,Squamish,198
,Terrace,43
,Terrace,5
,Terrace,48
,Williams Lake,27
,Williams Lake,2
,Williams Lake,12
,Williams Lake,41
,Total,"27,624"
,Total,"172,882"
,St. John's,164
,St. John's,51
,St. John's,4
,St. John's,10
,St. John's,29
,St. John's,15
,St. John's,1
,St. John's,132
,St. John's,259
,St. John's,66
,St. John's,1
,St. John's,7
,St. John's,12
,St. John's,751
,Bay Roberts,5
,Bay Roberts,--
,Bay Roberts,10
,Bay Roberts,39
,Bay Roberts,1
,Bay Roberts,55
,Corner Brook,--
,Corner Brook,--
,Corner Brook,22
,Corner Brook,--
,Corner Brook,14
,Corner Brook,14
,Corner Brook,4
,Corner Brook,--
,Corner Brook,--
,Corner Brook,1
,Corner Brook,9
,Corner Brook,--
,Corner Brook,64
,Gander,--
,Gander,84
,Gander,1
,Gander,3
,Gander,88
,Grand Falls-Windsor,34
,Grand Falls-Windsor,34
,Total,992
,Charlottetown,4
,Charlottetown,13
,Charlottetown,2
,Charlottetown,13
,Charlottetown,1
,Charlottetown,1
,Charlottetown,2
,Charlottetown,2
,Charlottetown,16
,Charlottetown,1
,Charlottetown,28
,Charlottetown,9
,Charlottetown,4
,Charlottetown,2
,Charlottetown,--
,Charlottetown,1
,Charlottetown,--
,Charlottetown,147
,Charlottetown,62
,Charlottetown,69
,Charlottetown,377
,Summerside,1
,Summerside,--
,Summerside,1
,Summerside,112
,Summerside,114
,Total,491
,Halifax,"2,380"
,Halifax,"2,380"
,Cape Breton,136
,Cape Breton,136
,Chester MD,37
,Chester MD,37
,East Hants MD,66
,East Hants MD,66
,"Kings, Subd. A SC",49
,"Kings, Subd. A SC",49
,Lunenburg MD,73
,Lunenburg MD,73
,Queens RGM,19
,Queens RGM,19
,West Hants MD,64
,West Hants MD,64
,Yarmouth MD,20
,Yarmouth MD,20
,Kentville,9
,Kentville,9
,Kentville,23
,Kentville,41
,New Glasgow,27
,New Glasgow,1
,New Glasgow,2
,New Glasgow,24
,New Glasgow,9
,New Glasgow,--
,New Glasgow,63
,Truro,25
,Truro,25
,Truro,44
,Truro,94
,Total,"3,042"
,Moncton,--
,Moncton,--
,Moncton,--
,Moncton,19
,Moncton,61
,Moncton,1
,Moncton,7
,Moncton,--
,Moncton,4
,Moncton,71
,Moncton,196
,Moncton,3
,Moncton,102
,Moncton,1
,Moncton,465
,Saint John,4
,Saint John,--
,Saint John,2
,Saint John,52
,Saint John,2
,Saint John,3
,Saint John,--
,Saint John,2
,Saint John,13
,Saint John,4
,Saint John,--
,Saint John,3
,Saint John,3
,Saint John,10
,Saint John,2
,Saint John,2
,Saint John,25
,Saint John,45
,Saint John,172
,Fredericton,4
,Fredericton,--
,Fredericton,30
,Fredericton,2
,Fredericton,5
,Fredericton,4
,Fredericton,5
,Fredericton,--
,Fredericton,7
,Fredericton,6
,Fredericton,1
,Fredericton,7
,Fredericton,8
,Fredericton,18
,Fredericton,240
,Fredericton,337
,Bathurst,13
,Bathurst,25
,Bathurst,31
,Bathurst,1
,Bathurst,18
,Bathurst,13
,Bathurst,1
,Bathurst,102
,Campbellton,10
,Campbellton,16
,Campbellton,--
,Campbellton,--
,Campbellton,--
,Campbellton,26
,Edmundston,--
,Edmundston,--
,Edmundston,1
,Edmundston,1
,Edmundston,--
,Edmundston,13
,Edmundston,1
,Edmundston,--
,Edmundston,--
,Edmundston,--
,Edmundston,16
,Miramichi,5
,Miramichi,4
,Miramichi,2
,Miramichi,1
,Miramichi,3
,Miramichi,3
,Miramichi,8
,Miramichi,9
,Miramichi,35
,Total,"1,153"
,Saguenay,318
,Saguenay,8
,Saguenay,1
,Saguenay,5
,Saguenay,31
,Saguenay,27
,Saguenay,--
,Saguenay,5
,Saguenay,16
,Saguenay,411
,Montréal,64
,Montréal,51
,Montréal,6
,Montréal,294
,Montréal,282
,Montréal,191
,Montréal,12
,Montréal,113
,Montréal,12
,Montréal,37
,Montréal,110
,Montréal,60
,Montréal,805
,Montréal,296
,Montréal,25
,Montréal,91
,Montréal,"1,165"
,Montréal,27
,Montréal,120
,Montréal,66
,Montréal,7
,Montréal,66
,Montréal,44
,Montréal,7
,Montréal,93
,Montréal,33
,Montréal,7
,Montréal,184
,Montréal,702
,Montréal,482
,Montréal,"1,671"
,Montréal,17
,Montréal,"6,372"
,Montréal,--
,Montréal,--
,Montréal,116
,Montréal,2
,Montréal,7
,Montréal,123
,Montréal,--
,Montréal,125
,Montréal,1
,Montréal,22
,Montréal,11
,Montréal,1
,Montréal,1
,Montréal,39
,Montréal,26
,Montréal,129
,Montréal,313
,Montréal,383
,Montréal,203
,Montréal,84
,Montréal,179
,Montréal,3
,Montréal,114
,Montréal,109
,Montréal,7
,Montréal,70
,Montréal,105
,Montréal,32
,Montréal,37
,Montréal,45
,Montréal,33
,Montréal,344
,Montréal,65
,Montréal,70
,Montréal,--
,Montréal,843
,Montréal,2
,Montréal,3
,Montréal,7
,Montréal,196
,Montréal,273
,Montréal,258
,Montréal,148
,Montréal,8
,Montréal,44
,Montréal,22
,Montréal,5
,Montréal,345
,Montréal,9
,Montréal,317
,Montréal,26
,Montréal,2
,Montréal,21
,Montréal,97
,Montréal,786
,Montréal,100
,Montréal,709
,Montréal,26
,Montréal,"20,558"
,Gatineau,10
,Gatineau,--
,Gatineau,--
,Gatineau,8
,Gatineau,--
,Gatineau,5
,Gatineau,"1,235"
,Gatineau,31
,Gatineau,--
,Gatineau,28
,Gatineau,75
,Gatineau,16
,Gatineau,5
,Gatineau,11
,Gatineau,3
,Gatineau,"1,427"
,Québec,21
,Québec,21
,Québec,1
,Québec,--
,Québec,2
,Québec,1
,Québec,--
,Québec,--
,Québec,24
,Québec,22
,Québec,59
,Québec,34
,Québec,28
,Québec,3
,Québec,54
,Québec,19
,Québec,--
,Québec,144
,Québec,46
,Québec,83
,Québec,--
,Québec,"3,222"
,Québec,27
,Québec,87
,Québec,"1,086"
,Québec,28
,Québec,--
,Québec,5
,Québec,"5,017"
,Sherbrooke,20
,Sherbrooke,11
,Sherbrooke,54
,Sherbrooke,3
,Sherbrooke,"1,367"
,Sherbrooke,8
,Sherbrooke,7
,Sherbrooke,--
,Sherbrooke,8
,Sherbrooke,63
,Sherbrooke,48
,Sherbrooke,"1,589"
,Trois-Rivières,491
,Trois-Rivières,5
,Trois-Rivières,--
,Trois-Rivières,14
,Trois-Rivières,68
,Trois-Rivières,5
,Trois-Rivières,583
,Drummondville,--
,Drummondville,4
,Drummondville,10
,Drummondville,4
,Drummondville,34
,Drummondville,572
,Drummondville,16
,Drummondville,25
,Drummondville,1
,Drummondville,--
,Drummondville,--
,Drummondville,666
,Granby,190
,Granby,45
,Granby,361
,Granby,9
,Granby,2
,Granby,607
,Rimouski,--
,Rimouski,5
,Rimouski,235
,Rimouski,3
,Rimouski,--
,Rimouski,243
,Saint-Hyacinthe,126
,Saint-Hyacinthe,5
,Saint-Hyacinthe,4
,Saint-Hyacinthe,135
,Shawinigan,141
,Shawinigan,30
,Shawinigan,171
,Amos V,24
,Amos V,24
,Gaspé V,30
,Gaspé V,30
,La Tuque V,16
,La Tuque V,16
,Les Îles-de-la-Madeleine MÉ,15
,Les Îles-de-la-Madeleine MÉ,15
,Marieville V,39
,Marieville V,39
,Montmagny V,69
,Montmagny V,69
,Mont-Laurier V,32
,Mont-Laurier V,32
,Prévost V,67
,Prévost V,67
,Rawdon MÉ,93
,Rawdon MÉ,93
,Roberval V,8
,Roberval V,8
,Sainte-Adèle V,83
,Sainte-Adèle V,83
,Sainte-Agathe-des-Monts V,79
,Sainte-Agathe-des-Monts V,79
,Sainte-Sophie MÉ,188
,Sainte-Sophie MÉ,188
,Saint-Félicien V,12
,Saint-Félicien V,12
,Alma,61
,Alma,8
,Alma,69
,Baie-Comeau,79
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,--
,Baie-Comeau,79
,Campbellton,--
,Campbellton,--
,Cowansville,155
,Cowansville,155
,Dolbeau-Mistassini,--
,Dolbeau-Mistassini,53
,Dolbeau-Mistassini,--
,Dolbeau-Mistassini,53
,Hawkesbury,78
,Hawkesbury,78
,Joliette,77
,Joliette,74
,Joliette,34
,Joliette,293
,Joliette,478
,Lachute,55
,Lachute,55
,Matane,--
,Matane,1
,Matane,35
,Matane,2
,Matane,38
,Rivière-du-Loup,70
,Rivière-du-Loup,2
,Rivière-du-Loup,5
,Rivière-du-Loup,1
,Rivière-du-Loup,65
,Rivière-du-Loup,9
,Rivière-du-Loup,152
,Rouyn-Noranda,93
,Rouyn-Noranda,93
,Saint-Georges,200
,Saint-Georges,200
,Sainte-Marie,54
,Sainte-Marie,54
,Sept-Îles,180
,Sept-Îles,180
,Sorel-Tracy,16
,Sorel-Tracy,--
,Sorel-Tracy,88
,Sorel-Tracy,31
,Sorel-Tracy,135
,Thetford Mines,3
,Thetford Mines,3
,Thetford Mines,83
,Thetford Mines,1
,Thetford Mines,90
,Val-d'Or,65
,Val-d'Or,65
,Salaberry-de-Valleyfield,190
,Salaberry-de-Valleyfield,190
,Victoriaville,19
,Victoriaville,256
,Victoriaville,275
,Total,"34,601"
,Barrie,240
,Barrie,612
,Barrie,445
,Barrie,"1,297"
,Belleville,20
,Belleville,274
,Belleville,250
,Belleville,9
,Belleville,553
,Brantford,122
,Brantford,308
,Brantford,430
,Guelph,67
,Guelph,"1,111"
,Guelph,88
,Guelph,"1,266"
,Hamilton,594
,Hamilton,"1,899"
,Hamilton,15
,Hamilton,"2,508"
,Kingston,12
,Kingston,303
,Kingston,37
,Kingston,81
,Kingston,433
,Kitchener - Cambridge - Waterl,104
,Kitchener - Cambridge - Waterl,572
,Kitchener - Cambridge - Waterl,"1,557"
,Kitchener - Cambridge - Waterl,"1,013"
,Kitchener - Cambridge - Waterl,112
,Kitchener - Cambridge - Waterl,173
,Kitchener - Cambridge - Waterl,"3,531"
,London,96
,London,170
,London,25
,London,250
,London,61
,London,91
,London,"1,661"
,London,3
,London,"2,357"
,St. Catharines - Niagara,203
,St. Catharines - Niagara,22
,St. Catharines - Niagara,22
,St. Catharines - Niagara,133
,St. Catharines - Niagara,124
,St. Catharines - Niagara,155
,St. Catharines - Niagara,926
,St. Catharines - Niagara,238
,St. Catharines - Niagara,191
,St. Catharines - Niagara,53
,St. Catharines - Niagara,"2,067"
,Oshawa,605
,Oshawa,"1,078"
,Oshawa,796
,Oshawa,"2,479"
,Ottawa,132
,Ottawa,178
,Ottawa,"4,955"
,Ottawa,129
,Ottawa,"5,394"
,Peterborough,33
,Peterborough,34
,Peterborough,333
,Peterborough,68
,Peterborough,24
,Peterborough,492
,Greater Sudbury / Grand Sudbur,--
,Greater Sudbury / Grand Sudbur,325
,Greater Sudbury / Grand Sudbur,325
,Thunder Bay,12
,Thunder Bay,132
,Thunder Bay,16
,Thunder Bay,--
,Thunder Bay,1
,Thunder Bay,1
,Thunder Bay,5
,Thunder Bay,167
,Toronto,476
,Toronto,377
,Toronto,99
,Toronto,"1,561"
,Toronto,987
,Toronto,784
,Toronto,381
,Toronto,"1,099"
,Toronto,466
,Toronto,349
,Toronto,543
,Toronto,365
,Toronto,"14,171"
,Toronto,"2,971"
,Toronto,"6,293"
,Toronto,690
,Toronto,133
,Toronto,205
,Toronto,"2,295"
,Toronto,"1,170"
,Toronto,208
,Toronto,837
,Toronto,672
,Toronto,"37,132"
,Windsor,106
,Windsor,251
,Windsor,521
,Windsor,149
,Windsor,287
,Windsor,"1,314"
,Chatham-Kent,152
,Chatham-Kent,152
,Cornwall,89
,Cornwall,106
,Cornwall,195
,Kawartha Lakes,272
,Kawartha Lakes,272
,Norfolk,316
,Norfolk,316
,North Bay,10
,North Bay,3
,North Bay,8
,North Bay,31
,North Bay,--
,North Bay,1
,North Bay,--
,North Bay,--
,North Bay,53
,Sarnia,51
,Sarnia,171
,Sarnia,7
,Sarnia,17
,Sarnia,246
,Sault Ste. Marie,4
,Sault Ste. Marie,4
,Sault Ste. Marie,158
,Sault Ste. Marie,2
,Sault Ste. Marie,168
,Bracebridge T,38
,Bracebridge T,38
,Brighton MU,113
,Brighton MU,113
,Brock TP,52
,Brock TP,52
,Trent Hills MU,70
,Trent Hills MU,70
,Erin T,24
,Erin T,24
,Essex T,57
,Essex T,57
,Haldimand County CY,490
,Haldimand County CY,490
,Gravenhurst T,87
,Gravenhurst T,87
,Greater Napanee T,47
,Greater Napanee T,47
,Huntsville T,155
,Huntsville T,155
,Kincardine MU,63
,Kincardine MU,63
,Lambton Shores MU,70
,Lambton Shores MU,70
,Meaford MU,51
,Meaford MU,51
,North Perth MU,165
,North Perth MU,165
,Prince Edward County CY,130
,Prince Edward County CY,130
,Saugeen Shores T,94
,Saugeen Shores T,94
,Scugog TP,11
,Scugog TP,11
,Temiskaming Shores CY,6
,Temiskaming Shores CY,6
,The Nation / La Nation M,88
,The Nation / La Nation M,88
,West Nipissing / Nipissing Oue,27
,West Nipissing / Nipissing Oue,27
,West Grey MU,--
,West Grey MU,--
,Arnprior,64
,Arnprior,15
,Arnprior,79
,Brockville,13
,Brockville,10
,Brockville,16
,Brockville,39
,Carleton Place,60
,Carleton Place,97
,Carleton Place,99
,Carleton Place,256
,Centre Wellington,304
,Centre Wellington,304
,Cobourg,58
,Cobourg,58
,Collingwood,436
,Collingwood,436
,Elliot Lake,3
,Elliot Lake,3
,Hawkesbury,24
,Hawkesbury,24
,Ingersoll,98
,Ingersoll,98
,Kenora,13
,Kenora,13
,Leamington,99
,Leamington,139
,Leamington,238
,Midland,75
,Midland,64
,Midland,74
,Midland,213
,Orillia,215
,Orillia,215
,Owen Sound,61
,Owen Sound,--
,Owen Sound,61
,Pembroke,37
,Pembroke,13
,Pembroke,50
,Petawawa,74
,Petawawa,74
,Port Hope,42
,Port Hope,42
,Stratford,347
,Stratford,347
,Tillsonburg,110
,Tillsonburg,110
,Timmins,36
,Timmins,36
,Wasaga Beach,287
,Wasaga Beach,287
,Woodstock,473
,Woodstock,473
,Total,"68,441"
,Winnipeg,79
,Winnipeg,68
,Winnipeg,101
,Winnipeg,1
,Winnipeg,"3,841"
,Winnipeg,48
,Winnipeg,79
,Winnipeg,48
,Winnipeg,36
,Winnipeg,34
,Winnipeg,--
,Winnipeg,2
,Winnipeg,"4,337"
,Brandon,5
,Brandon,3
,Brandon,8
,Brandon,166
,Brandon,4
,Brandon,186
,Hanover RM,186
,Hanover RM,186
,St. Andrews RM,16
,St. Andrews RM,16
,Portage la Prairie,20
,Portage la Prairie,20
,Steinbach,177
,Steinbach,177
,Thompson,9
,Thompson,9
,Winkler,4
,Winkler,78
,Winkler,49
,Winkler,131
,Total,"5,062"
,Regina,--
,Regina,1
,Regina,--
,Regina,2
,Regina,2
,Regina,"1,424"
,Regina,1
,Regina,22
,Regina,49
,Regina,62
,Regina,7
,Regina,--
,Regina,4
,Regina,--
,Regina,1
,Regina,4
,Regina,--
,Regina,1
,Regina,"1,580"
,Saskatoon,1
,Saskatoon,27
,Saskatoon,3
,Saskatoon,4
,Saskatoon,81
,Saskatoon,"1,651"
,Saskatoon,6
,Saskatoon,77
,Saskatoon,10
,Saskatoon,156
,Saskatoon,--
,Saskatoon,--
,Saskatoon,18
,Saskatoon,4
,Saskatoon,1
,Saskatoon,1
,Saskatoon,--
,Saskatoon,--
,Saskatoon,1
,Saskatoon,--
,Saskatoon,--
,Saskatoon,2
,Saskatoon,1
,Saskatoon,6
,Saskatoon,3
,Saskatoon,"2,053"
,Estevan,--
,Estevan,6
,Estevan,7
,Estevan,13
,Lloydminster,7
,Lloydminster,--
,Lloydminster,--
,Lloydminster,24
,Lloydminster,31
,Moose Jaw,2
,Moose Jaw,159
,Moose Jaw,161
,North Battleford,62
,North Battleford,--
,North Battleford,4
,North Battleford,60
,North Battleford,126
,Prince Albert,14
,Prince Albert,28
,Prince Albert,--
,Prince Albert,--
,Prince Albert,--
,Prince Albert,4
,Prince Albert,--
,Prince Albert,46
,Swift Current,11
,Swift Current,53
,Swift Current,64
,Weyburn,16
,Weyburn,16
,Yorkton,--
,Yorkton,40
,Yorkton,--
,Yorkton,--
,Yorkton,40
,Total,"4,130"
,Calgary,221
,Calgary,"8,992"
,Calgary,152
,Calgary,553
,Calgary,"1,019"
,Calgary,2
,Calgary,--
,Calgary,75
,Calgary,--
,Calgary,"11,014"
,Edmonton,4
,Edmonton,67
,Edmonton,224
,Edmonton,291
,Edmonton,23
,Edmonton,5
,Edmonton,--
,Edmonton,5
,Edmonton,--
,Edmonton,1
,Edmonton,3
,Edmonton,123
,Edmonton,2
,Edmonton,--
,Edmonton,--
,Edmonton,--
,Edmonton,1
,Edmonton,--
,Edmonton,6
,Edmonton,157
,Edmonton,353
,Edmonton,564
,Edmonton,200
,Edmonton,79
,Edmonton,"8,058"
,Edmonton,526
,Edmonton,4
,Edmonton,7
,Edmonton,2
,Edmonton,47
,Edmonton,1
,Edmonton,--
,Edmonton,"10,753"
,Lethbridge,18
,Lethbridge,573
,Lethbridge,20
,Lethbridge,5
,Lethbridge,--
,Lethbridge,11
,Lethbridge,45
,Lethbridge,672
,Grande Prairie,221
,Grande Prairie,221
,Medicine Hat,28
,Medicine Hat,104
,Medicine Hat,2
,Medicine Hat,134
,Red Deer,320
,Red Deer,320
,Wood Buffalo,642
,Wood Buffalo,--
,Wood Buffalo,642
,Bonnyville No. 87 MD,33
,Bonnyville No. 87 MD,33
,Clearwater County MD,39
,Clearwater County MD,39
,Foothills No. 31 MD,90
,Foothills No. 31 MD,90
,Grande Prairie County No. 1 MD,255
,Grande Prairie County No. 1 MD,255
,Lacombe County MD,54
,Lacombe County MD,54
,Lac Ste. Anne County MD,90
,Lac Ste. Anne County MD,90
,Mackenzie County SM,109
,Mackenzie County SM,109
,Mountain View County MD,50
,Mountain View County MD,50
,Red Deer County MD,77
,Red Deer County MD,77
,Wetaskiwin County No. 10 MD,18
,Wetaskiwin County No. 10 MD,18
,Yellowhead County MD,33
,Yellowhead County MD,33
,Brooks,25
,Brooks,29
,Brooks,--
,Brooks,1
,Brooks,2
,Brooks,57
,Camrose,69
,Camrose,69
,Canmore,72
,Canmore,72
,Cold Lake,43
,Cold Lake,43
,High River,37
,High River,37
,Lacombe,141
,Lacombe,141
,Lloydminster,44
,Lloydminster,44
,Okotoks,147
,Okotoks,147
,Strathmore,64
,Strathmore,64
,Sylvan Lake,2
,Sylvan Lake,104
,Sylvan Lake,4
,Sylvan Lake,110
,Wetaskiwin,7
,Wetaskiwin,7
,Total,"25,395"
,Abbotsford - Mission,729
,Abbotsford - Mission,172
,Abbotsford - Mission,--
,Abbotsford - Mission,901
,Kelowna,928
,Kelowna,28
,Kelowna,197
,Kelowna,24
,Kelowna,20
,Kelowna,214
,Kelowna,87
,Kelowna,"1,498"
,Vancouver,"1,602"
,Vancouver,278
,Vancouver,"4,121"
,Vancouver,231
,Vancouver,774
,Vancouver,"2,083"
,Vancouver,347
,Vancouver,"5,616"
,Vancouver,"2,079"
,Vancouver,"1,127"
,Vancouver,"1,348"
,Vancouver,2
,Vancouver,21
,Vancouver,434
,Vancouver,35
,Vancouver,240
,Vancouver,692
,Vancouver,185
,Vancouver,26
,Vancouver,--
,Vancouver,17
,Vancouver,532
,Vancouver,16
,Vancouver,"21,806"
,Victoria,72
,Victoria,72
,Victoria,81
,Victoria,477
,Victoria,38
,Victoria,582
,Victoria,16
,Victoria,116
,Victoria,6
,Victoria,745
,Victoria,37
,Victoria,30
,Victoria,167
,Victoria,25
,Victoria,62
,Victoria,"2,526"
,Chilliwack,651
,Chilliwack,11
,Chilliwack,40
,Chilliwack,--
,Chilliwack,24
,Chilliwack,3
,Chilliwack,--
,Chilliwack,729
,Courtenay,48
,Courtenay,224
,Courtenay,60
,Courtenay,37
,Courtenay,--
,Courtenay,369
,Kamloops,11
,Kamloops,14
,Kamloops,362
,Kamloops,21
,Kamloops,10
,Kamloops,6
,Kamloops,33
,Kamloops,457
,Nanaimo,700
,Nanaimo,6
,Nanaimo,39
,Nanaimo,21
,Nanaimo,--
,Nanaimo,766
,Prince George,221
,Prince George,17
,Prince George,15
,Prince George,19
,Prince George,3
,Prince George,--
,Prince George,275
,Vernon,36
,Vernon,292
,Vernon,12
,Vernon,12
,Vernon,--
,Vernon,352
,Capital F RDA,43
,Capital F RDA,43
,Summerland DM,68
,Summerland DM,68
,Campbell River,189
,Campbell River,17
,Campbell River,206
,Cranbrook,33
,Cranbrook,26
,Cranbrook,59
,Dawson Creek,12
,Dawson Creek,12
,Duncan,94
,Duncan,37
,Duncan,24
,Duncan,15
,Duncan,--
,Duncan,170
,Fort St. John,10
,Fort St. John,113
,Fort St. John,15
,Fort St. John,138
,Nelson,33
,Nelson,35
,Nelson,19
,Nelson,87
,Parksville,93
,Parksville,30
,Parksville,57
,Parksville,180
,Penticton,296
,Penticton,43
,Penticton,2
,Penticton,24
,Penticton,365
,Port Alberni,43
,Port Alberni,3
,Port Alberni,8
,Port Alberni,16
,Port Alberni,4
,Port Alberni,74
,Powell River,37
,Powell River,--
,Powell River,--
,Powell River,37
,Prince Rupert,--
,Prince Rupert,13
,Prince Rupert,13
,Quesnel,10
,Quesnel,11
,Quesnel,7
,Quesnel,--
,Quesnel,1
,Quesnel,1
,Quesnel,30
,Salmon Arm,190
,Salmon Arm,190
,Squamish,292
,Squamish,292
,Terrace,24
,Terrace,2
,Terrace,26
,Williams Lake,11
,Williams Lake,6
,Williams Lake,6
,Williams Lake,23
,Total,"31,692"
,Total,"174,999"
,,
,,
,,
,St. John's,145
,St. John's,40
,St. John's,7
,St. John's,18
,St. John's,45
,St. John's,14
,St. John's,2
,St. John's,121
,St. John's,294
,St. John's,60
,St. John's,1
,St. John's,6
,St. John's,6
,St. John's,759
,Bay Roberts,7
,Bay Roberts,--
,Bay Roberts,7
,Bay Roberts,27
,Bay Roberts,--
,Bay Roberts,41
,Corner Brook,--
,Corner Brook,--
,Corner Brook,24
,Corner Brook,--
,Corner Brook,18
,Corner Brook,58
,Corner Brook,4
,Corner Brook,--
,Corner Brook,--
,Corner Brook,2
,Corner Brook,4
,Corner Brook,2
,Corner Brook,112
,Gander,1
,Gander,75
,Gander,3
,Gander,3
,Gander,82
,Grand Falls-Windsor,47
,Grand Falls-Windsor,47
,Total,"1,041"
,Charlottetown,6
,Charlottetown,8
,Charlottetown,4
,Charlottetown,15
,Charlottetown,2
,Charlottetown,4
,Charlottetown,7
,Charlottetown,4
,Charlottetown,14
,Charlottetown,1
,Charlottetown,27
,Charlottetown,11
,Charlottetown,1
,Charlottetown,6
,Charlottetown,--
,Charlottetown,--
,Charlottetown,1
,Charlottetown,228
,Charlottetown,165
,Charlottetown,151
,Charlottetown,655
,Summerside,3
,Summerside,4
,Summerside,4
,Summerside,72
,Summerside,83
,Total,738
,Halifax,"2,246"
,Halifax,"2,246"
,Cape Breton,194
,Cape Breton,194
,Chester MD,41
,Chester MD,41
,East Hants MD,160
,East Hants MD,160
,"Kings, Subd. A SC",99
,"Kings, Subd. A SC",99
,Lunenburg MD,107
,Lunenburg MD,107
,Queens RGM,28
,Queens RGM,28
,West Hants MD,93
,West Hants MD,93
,Kentville,19
,Kentville,17
,Kentville,37
,Kentville,73
,New Glasgow,31
,New Glasgow,6
,New Glasgow,4
,New Glasgow,54
,New Glasgow,23
,New Glasgow,1
,New Glasgow,119
,Truro,59
,Truro,83
,Truro,81
,Truro,223
,Total,"3,383"
,Moncton,2
,Moncton,1
,Moncton,4
,Moncton,17
,Moncton,56
,Moncton,1
,Moncton,6
,Moncton,--
,Moncton,5
,Moncton,57
,Moncton,453
,Moncton,9
,Moncton,337
,Moncton,--
,Moncton,948
,Saint John,3
,Saint John,--
,Saint John,3
,Saint John,89
,Saint John,2
,Saint John,6
,Saint John,1
,Saint John,1
,Saint John,11
,Saint John,11
,Saint John,1
,Saint John,3
,Saint John,2
,Saint John,10
,Saint John,10
,Saint John,1
,Saint John,40
,Saint John,45
,Saint John,239
,Fredericton,7
,Fredericton,--
,Fredericton,37
,Fredericton,4
,Fredericton,18
,Fredericton,4
,Fredericton,6
,Fredericton,--
,Fredericton,2
,Fredericton,17
,Fredericton,3
,Fredericton,9
,Fredericton,23
,Fredericton,16
,Fredericton,303
,Fredericton,449
,Tracadie RGM,8
,Tracadie RGM,8
,Bathurst,4
,Bathurst,34
,Bathurst,10
,Bathurst,4
,Bathurst,4
,Bathurst,7
,Bathurst,3
,Bathurst,66
,Campbellton,3
,Campbellton,4
,Campbellton,3
,Campbellton,3
,Campbellton,--
,Campbellton,13
,Edmundston,1
,Edmundston,1
,Edmundston,1
,Edmundston,3
,Edmundston,--
,Edmundston,27
,Edmundston,--
,Edmundston,--
,Edmundston,--
,Edmundston,--
,Edmundston,33
,Miramichi,5
,Miramichi,2
,Miramichi,3
,Miramichi,19
,Miramichi,1
,Miramichi,4
,Miramichi,5
,Miramichi,25
,Miramichi,64
,Total,"1,820"
,Saguenay,342
,Saguenay,6
,Saguenay,1
,Saguenay,13
,Saguenay,37
,Saguenay,29
,Saguenay,2
,Saguenay,2
,Saguenay,7
,Saguenay,439
,Montréal,60
,Montréal,35
,Montréal,17
,Montréal,610
,Montréal,291
,Montréal,201
,Montréal,71
,Montréal,39
,Montréal,17
,Montréal,36
,Montréal,231
,Montréal,20
,Montréal,578
,Montréal,158
,Montréal,428
,Montréal,81
,Montréal,"1,447"
,Montréal,28
,Montréal,77
,Montréal,36
,Montréal,3
,Montréal,41
,Montréal,94
,Montréal,5
,Montréal,144
,Montréal,8
